"Bird.ID","ObjectID","GlobalID","Date","Time","Observer","Bird.Status","Fate","Location.Type","Habitat.Type","Burn.Status","Parent.Present.","Enter.Adult.ID","Comments.x","Associated.Bird..1","Associated.Bird..2","Associated.Bird..3","Associated.Bird..4","Associated.Bird..5","Associated.Bird..6","Associated.Bird..7","Associated.Bird..8","Associated.Bird..9","Associated.Bird..10","CreationDate","Creator","EditDate","Editor","x","y","month","day","year","hour","min","CombinedDate","CombinedDate0","ordinal","week","encounter","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water","Capture.Date","Course.ID","Trap","Band.ID","Recapture","Sex","Age","Immature","Weight","Condition","Leg.Band","Wing.Band","Tag.Status.at.Capture","Manufacturer_at_Capture","SerialNum_at_Capture","Frequency_at_Capture","Tag.Status.at.Release","Manufacturer_at_Release","SerialNum_at_Release","Frequency_at_Release","Comments.y","ObjectId","WingChord","Tarsus","RadioSize"
"164.171_235110",39838,"d6be5946-2225-493e-ab56-d333d74afc7e","8/18/2023","11:49:00 AM","Maggie Abell","Alive & Inactive","","Chick","Upland Pine","Unburned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/18/2023 11:50","gamebird.crew","8/18/2023 11:50","gamebird.crew",-78.01495204,34.04846209,8,18,2023,NA,NA,"18_8_2023","18_8",223,32,1,0.379745274782181,0.493670880794525,0.126582279801369,0.139240503311157,0.253164559602737,0,17.7439212799072,0,19.7530212402344,20.7906055450439,9.21875381469727,116.057411193848,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40682,"5894280d-abab-477c-bbab-307e8a4cc276","8/25/2023","4:08:50 AM","Isaiah Samek","Alive & Inactive","","Chick","Drain","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/25/2023 16:08","gamebird.crew","8/25/2023 16:08","gamebird.crew",-78.01571426,34.04624019,8,25,2023,NA,NA,"25_8_2023","25_8",230,33,1,0.631568253040314,0.784810125827789,0,0.240506336092949,0,0,36.0337104797363,2.59450626373291,72.7599563598633,0,45.2165489196777,160.582717895508,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39270,"87ac0038-3cc9-4d9d-88f1-c64f33d0549b","8/14/2023","5:34:25 AM","Isaiah Samek","Alive & Inactive","","Chick","Drain","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 18:15","gamebird.crew","8/14/2023 18:15","gamebird.crew",-78.01778673,34.04858217,8,14,2023,NA,NA,"14_8_2023","14_8",219,32,1,0.654978394508362,0,0.455696195363998,0.531645596027374,0,0,27.8980674743652,50.2061042785645,4.47620058059692,0,44.7838706970215,204.499176025391,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39586,"e36c42a5-786b-4e77-802f-dfec489455ee","8/16/2023","1:58:44 AM","Isaiah Samek","Alive & Inactive","","Chick","Upland Pine","Burned","yes","164.242_235109","","","","","","","","","",NA,NA,"8/16/2023 14:03","gamebird.crew","8/16/2023 14:03","gamebird.crew",-78.01692132,34.04794467,8,16,2023,NA,NA,"16_8_2023","16_8",221,32,1,0.655404210090637,0.253164559602737,0.240506336092949,0.303797453641891,0.240506336092949,0,39.7619476318359,13.2339544296265,0,4.05099296569824,1.72726130485535,188.61572265625,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40638,"dea4cc47-1126-4d4e-9657-a07a6eafdff4","8/25/2023","1:39:25 AM","Isaiah Samek","Alive & Inactive","","Chick","Drain","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/25/2023 13:40","gamebird.crew","8/25/2023 13:40","gamebird.crew",-78.01577054,34.04632835,8,25,2023,NA,NA,"25_8_2023","25_8",229,33,1,0.606360614299774,0.797468364238739,0,0.227848097681999,0,0,36.0337104797363,2.59450626373291,72.7599563598633,0,45.2165489196777,160.582717895508,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39630,"36fce842-2782-4b83-bd91-25bcba25e337","8/16/2023","4:21:57 AM","Isaiah Samek","Alive & Inactive","","Chick","Drain","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/16/2023 16:23","gamebird.crew","8/16/2023 16:23","gamebird.crew",-78.01803554,34.04814008,8,16,2023,NA,NA,"16_8_2023","16_8",221,32,1,0.641177833080292,0.0253164563328028,0.506329119205475,0.443037986755371,0.0506329126656055,0,14.3690166473389,31.4600925445557,9.04586601257324,0,28.6989498138428,217.310958862305,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39340,"d4ce8928-98ef-42be-8727-cc3497910dd9","8/11/2023","9:48:00 AM","Isaiah Samek","Alive & Inactive","","Chick","Upland Pine","Unburned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 19:34","gamebird.crew","8/14/2023 19:34","gamebird.crew",-78.01709703,34.04734904,8,11,2023,NA,NA,"11_8_2023","11_8",217,32,1,0.503339648246765,0.569620251655579,0.202531650662422,0.101265825331211,0.151898726820946,0,23.5471801757812,0,13.4892129898071,26.4783687591553,4.89324140548706,205.413604736328,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39331,"0b99c43a-3fe3-4c21-ba0b-4d8f39f3b311","8/11/2023","4:40:00 AM","Isaiah Samek","Alive & Inactive","","Chick","Upland Pine","Unburned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 19:24","gamebird.crew","8/14/2023 19:24","gamebird.crew",-78.01602672,34.04841373,8,11,2023,NA,NA,"11_8_2023","11_8",217,32,1,0.530965328216553,0.0632911399006844,0.303797453641891,0.227848097681999,0.430379748344421,0,41.6578598022461,25.4538593292236,0,17.122652053833,4.163733959198,152.21501159668,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39386,"cfafead4-3ca8-44c1-86e9-fa088072c401","8/14/2023","9:18:30 AM","Isaiah Samek","Alive & Inactive","","Chick","Planted Pine","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 21:20","gamebird.crew","8/14/2023 21:20","gamebird.crew",-78.01881557,34.04815174,8,14,2023,NA,NA,"14_8_2023","14_8",219,32,1,0.437705546617508,0.0253164563328028,0.670886099338531,0.303797453641891,0,0,10.096305847168,28.7537994384766,0,7.89249181747437,50.3214111328125,244.630523681641,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40339,"b5a78a9c-75f2-4781-8fc2-bdec27980c7a","8/22/2023","8:57:08 AM","Isaiah Samek","Alive & Inactive","","Chick","Drain","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/22/2023 20:58","gamebird.crew","8/22/2023 20:58","gamebird.crew",-78.01799573,34.04784304,8,22,2023,NA,NA,"22_8_2023","22_8",227,33,1,0.581465601921082,0.101265825331211,0.468354433774948,0.405063301324844,0.0506329126656055,0,10.1603660583496,23.5716934204102,2.24283909797668,0,22.5685062408447,220.250030517578,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40138,"104c3aca-c4a7-47b4-bca6-d8192e86f5b1","8/21/2023","3:22:58 AM","Isaiah Samek","Alive & Inactive","","Chick","Planted Pine","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/21/2023 15:25","gamebird.crew","8/21/2023 15:25","gamebird.crew",-78.01571261,34.04871333,8,21,2023,NA,NA,"21_8_2023","21_8",221,32,1,0.405374497175217,0.240506336092949,0.379746824502945,0.151898726820946,0.253164559602737,0,41.3617401123047,11.8497896194458,0,18.0326137542725,3.83852052688599,138.44091796875,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",41000,"1894fd84-c0a1-4e51-bdb3-ad2a65928afd","8/28/2023","11:21:00 AM","Isaiah Samek","Suspected Fate - DNH","","Chick","Unknown","Unknown","no","164.386_220150","","","","","","","","","",NA,NA,"8/28/2023 23:22","gamebird.crew","8/28/2023 23:22","gamebird.crew",-77.96929608,34.06819314,8,28,2023,NA,NA,"28_8_2023","28_8",233,34,0,-0.00164791103452444,0.164556965231895,0,0.0379746817052364,0,0.0506329126656055,24.1882381439209,19.3788452148438,259.639923095703,31.2948093414307,110.442512512207,18.9809589385986,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40544,"dd5bce48-0b8e-4732-bdea-2daad96b3657","8/24/2023","4:38:54 AM","Isaiah Samek","Alive & Inactive","","Chick","Drain","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/24/2023 16:40","gamebird.crew","8/24/2023 16:40","gamebird.crew",-78.01724371,34.04841295,8,24,2023,NA,NA,"24_8_2023","24_8",229,33,1,0.710014402866364,0,0.316455692052841,0.556962013244629,0.139240503311157,0,42.5514907836914,39.956127166748,19.1174449920654,0,28.0485229492188,190.131210327148,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40308,"66093765-65bb-4d3a-8aa5-a0d953d6c22c","8/22/2023","4:59:21 AM","Isaiah Samek","Alive & Inactive","","Chick","Planted Pine","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/22/2023 17:00","gamebird.crew","8/22/2023 17:00","gamebird.crew",-78.01716436,34.04782568,8,22,2023,NA,NA,"22_8_2023","22_8",227,33,1,0.646613776683807,0.227848097681999,0.265822798013687,0.354430377483368,0.189873412251472,0,37.6506805419922,16.1011943817139,0,3.44524192810059,5.13937377929688,193.814788818359,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39288,"3f5ea14b-d3e6-4ebd-b597-ed2279da46e2","8/9/2023","4:54:00 AM","Isaiah Samek","Alive & Inactive","","Chick","Fallow Field",NA,"yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 18:38","gamebird.crew","8/14/2023 18:38","gamebird.crew",-78.01533399,34.0484385,8,9,2023,NA,NA,"9_8_2023","9_8",214,31,1,0.467918574810028,0.379746824502945,0.265822798013687,0.0253164563328028,0.354430377483368,0,28.1929397583008,5.46248054504395,7.53753280639648,31.4379959106445,0,131.244964599609,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40013,"8dd94341-739e-4efd-a8bd-fa63c058e043","8/19/2023","6:41:46 AM","Josh McLellan","Alive & Inactive","","Chick","Planted Pine","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/19/2023 18:42","gamebird.crew","8/19/2023 18:42","gamebird.crew",-78.01869959,34.04882477,8,19,2023,NA,NA,"19_8_2023","19_8",225,33,1,0.491287678480148,0.0253164563328028,0.75949364900589,0.215189874172211,0,0,1.39823472499847,23.9854640960693,0,15.5223360061646,68.3434448242188,230.946273803711,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39324,"baa1a72a-b757-4fea-b701-049e7e5e5b34","8/11/2023","1:32:00 AM","Isaiah Samek","Alive & Inactive","","Chick","Upland Pine","Unburned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 19:14","gamebird.crew","8/14/2023 19:14","gamebird.crew",-78.01503448,34.04821439,8,11,2023,NA,NA,"11_8_2023","11_8",217,32,1,0.430899679660797,0.468354433774948,0.0759493634104729,0.177215188741684,0.278481006622314,0,14.9714422225952,0,20.8542938232422,21.9997520446777,0.514295518398285,125.207618713379,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39736,"4c6efab2-a9c0-4562-afd1-864cae4c62cd","8/17/2023","1:24:10 AM","Isaiah Samek","Alive & Inactive","","Chick","Planted Pine","Burned","no","164.386_220150","","","","","","","","","",NA,NA,"8/17/2023 13:25","gamebird.crew","8/17/2023 13:25","gamebird.crew",-78.01840325,34.04757921,8,17,2023,NA,NA,"17_8_2023","17_8",222,32,1,0.42808735370636,0.202531650662422,0.594936728477478,0.202531650662422,0.0126582281664014,0,9.41952419281006,14.8923988342285,0,6.00861263275146,30.8194904327393,242.573211669922,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39314,"7f09794b-5a1b-4bf8-aee7-1498c9f51795","8/10/2023","8:26:00 AM","Isaiah Samek","Alive & Inactive","","Chick","Upland Pine","Unburned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 19:08","gamebird.crew","8/14/2023 19:08","gamebird.crew",-78.01670854,34.04807538,8,10,2023,NA,NA,"10_8_2023","10_8",215,31,1,0.633692026138306,0.151898726820946,0.240506336092949,0.316455692052841,0.316455692052841,0,42.7487030029297,19.2544174194336,0,2.3619077205658,4.81416082382202,179.912628173828,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40249,"ec184ed9-2b6f-46da-8d2b-37c8f29f3a93","8/22/2023","1:19:59 AM","Isaiah Samek","Alive & Inactive","","Chick","Upland Pine","Unburned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/22/2023 13:21","gamebird.crew","8/22/2023 13:21","gamebird.crew",-78.01694582,34.04730144,8,22,2023,NA,NA,"22_8_2023","22_8",226,33,1,0.474496066570282,0.594936728477478,0.164556965231895,0.0759493634104729,0.189873412251472,0,20.371603012085,0,16.7337131500244,28.05908203125,7.92196321487427,200.508056640625,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39306,"601b7ed4-e359-4cba-bbe2-02c12ef44d8e","8/10/2023","2:00:00 AM","Isaiah Samek","Alive & Inactive","","Chick","Fallow Field",NA,"yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 18:58","gamebird.crew","8/14/2023 18:58","gamebird.crew",-78.01694445,34.04753505,8,10,2023,NA,NA,"10_8_2023","10_8",215,31,1,0.597206056118011,0.468354433774948,0.202531650662422,0.139240503311157,0.227848097681999,0,26.8811912536621,0,10.0707654953003,20.0563850402832,1.06538414955139,196.305908203125,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39374,"8980e8d5-e2fc-48b2-9cde-11f4701e0978","8/13/2023","1:50:00 AM","Isaiah Samek","Alive & Inactive","","Chick","Fallow Field",NA,"yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 21:12","gamebird.crew","8/14/2023 21:12","gamebird.crew",-78.01654304,34.04789722,8,13,2023,NA,NA,"13_8_2023","13_8",219,32,1,0.64490681886673,0.265822798013687,0.202531650662422,0.177215188741684,0.367088615894318,0,32.8376121520996,11.7028589248657,3.23387002944946,10.9129886627197,0,178.326156616211,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40412,"db12e813-5c97-4414-9279-5ea25fecd1a2","8/23/2023","3:48:20 AM","Isaiah Samek","Alive & Inactive","","Chick","Fallow Field",NA,"yes","164.573_235105","","","","","","","","","",NA,NA,"8/23/2023 15:49","gamebird.crew","8/23/2023 15:49","gamebird.crew",-78.01663377,34.04771295,8,23,2023,NA,NA,"23_8_2023","23_8",228,33,1,0.647045910358429,0.367088615894318,0.202531650662422,0.164556965231895,0.303797453641891,0,26.3443126678467,3.74952101707458,9.89681816101074,16.1083793640137,0,182.251876831055,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39297,"2ad469ef-a6c5-4155-ad0b-b9e205314a91","8/9/2023","8:27:00 AM","Isaiah Samek","Alive & Inactive","","Chick","Upland Pine","Unburned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 18:47","gamebird.crew","8/14/2023 18:52","gamebird.crew",-78.01605594,34.04850855,8,9,2023,NA,NA,"9_8_2023","9_8",214,31,1,0.509810268878937,0.0632911399006844,0.367088615894318,0.253164559602737,0.341772139072418,0,41.6578598022461,25.4538593292236,0,17.122652053833,4.163733959198,152.21501159668,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40798,"f9f129e4-c1e4-4a28-b8d3-cc5b13fe2c1a","8/26/2023","3:21:44 AM","Theron Terhune","Alive & Inactive","","Chick","Fallow Field",NA,"yes","164.386_220150","","164.573_235105","164.242_235109","","","","","","",NA,NA,"8/26/2023 15:22","theron.terhune_BLLC","8/26/2023 15:22","theron.terhune_BLLC",-78.01710006,34.04769395,8,26,2023,NA,NA,"26_8_2023","26_8",230,33,1,0.623039364814758,0.329113930463791,0.253164559602737,0.265822798013687,0.189873412251472,0,36.3816795349121,9.11163425445557,0.163316741585732,11.4743270874023,0,197.432769775391,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39498,"d2313424-ea0e-465a-9179-f6f37a133aec","8/15/2023","4:01:33 AM","Isaiah Samek","Alive & Inactive","","Chick","Drain","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/15/2023 16:03","gamebird.crew","8/15/2023 16:03","gamebird.crew",-78.01746125,34.04879631,8,15,2023,NA,NA,"15_8_2023","15_8",220,32,1,0.607970178127289,0,0.430379748344421,0.556962013244629,0,0,39.0618019104004,55.8682060241699,2.08755207061768,0,44.4586601257324,191.328475952148,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40211,"d751827d-87ef-4d2f-bc43-335a7bf02849","8/21/2023","8:58:31 AM","Isaiah Samek","Alive & Inactive","","Chick","Drain","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/21/2023 21:00","gamebird.crew","8/21/2023 21:00","gamebird.crew",-78.01667612,34.04867883,8,21,2023,NA,NA,"21_8_2023","21_8",226,33,1,0.658928513526917,0,0.379746824502945,0.455696195363998,0.177215188741684,0,52.7946128845215,40.585750579834,1.9403795003891,0,20.8990840911865,165.629608154297,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40834,"fb6a859c-3ee9-4eef-90e4-f128f6ff2738","8/27/2023","7:13:28 AM","Theron Terhune","Alive & Inactive","","Chick","Fallow Field",NA,"yes","164.386_220150","","164.573_235105","164.242_235109","","","","","","",NA,NA,"8/27/2023 19:14","theron.terhune_BLLC","8/27/2023 19:14","theron.terhune_BLLC",-78.01693005,34.04774443,8,27,2023,NA,NA,"27_8_2023","27_8",231,34,1,0.64607161283493,0.354430377483368,0.227848097681999,0.215189874172211,0.240506336092949,0,33.3367080688477,6.24439525604248,3.40781712532043,12.0536890029907,0,192.331527709961,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39279,"e378d7dc-21e0-41f0-9eca-74cba98f7a45","8/9/2023","1:56:00 AM","Isaiah Samek","Alive & Inactive","","Chick","Fallow Field",NA,"yes","164.386_220150","","","","","","","","","",NA,NA,"8/14/2023 18:27","gamebird.crew","8/14/2023 18:27","gamebird.crew",-78.01498757,34.04797242,8,9,2023,NA,NA,"9_8_2023","9_8",214,31,1,0.484401673078537,0.468354433774948,0.0379746817052364,0.202531650662422,0.291139245033264,0,1.72843861579895,3.13409757614136,33.8656349182129,16.7505836486816,0,134.457000732422,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40084,"ba621ea8-6b08-460b-bb57-1b6f4f92ae9f","8/20/2023","6:10:50 AM","Josh McLellan","Alive & Inactive","","Chick","Upland Pine","Burned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/20/2023 18:11","gamebird.crew","8/20/2023 18:11","gamebird.crew",-78.01700305,34.04603531,8,20,2023,NA,NA,"20_8_2023","20_8",226,33,1,0.432831972837448,1,0,0,0,0,4.77411651611328,0,53.6939277648926,37.2746734619141,50.2699851989746,199.620407104492,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",40059,"b7c38640-b6aa-4a2a-a146-a11288eb4ee2","8/20/2023","3:01:00 AM","Maggie Abell","Alive & Inactive","","Chick","Grass Field","Unknown","yes","164.386_220150","","","","","","","","","",NA,NA,"8/20/2023 15:01","gamebird.crew","8/20/2023 15:01","gamebird.crew",-78.01845618,34.04466425,8,20,2023,NA,NA,"20_8_2023","20_8",226,33,1,0.532091557979584,0.518987357616425,0.481012672185898,0,0,0,50.1500816345215,1.7458598613739,0,74.4726867675781,55.2115745544434,204.206161499023,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.171_235110",39783,"1cd20d31-c539-49c8-83fc-9c6c7eba9c59","8/17/2023","4:25:37 AM","Isaiah Samek","Alive & Inactive","","Chick","Upland Pine","Unburned","yes","164.386_220150","","","","","","","","","",NA,NA,"8/17/2023 16:28","gamebird.crew","8/17/2023 16:28","gamebird.crew",-78.01729058,34.04790971,8,17,2023,NA,NA,"17_8_2023","17_8",223,32,1,0.641837537288666,0.202531650662422,0.278481006622314,0.405063301324844,0.139240503311157,0,32.027587890625,18.968433380127,0,2.73563194274902,8.55148696899414,199.046279907227,"8/8/2023 4:00","AC",NA,235110,"No","Unknown","Chick",NA,17,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.171,"16.75",1650,48,26.23,""
"164.197_225086",17215,"ae033c12-e8a2-4591-a8ba-cf3cfc2cb218","7/26/2022","6:25:25 AM","Autumn Randall","Brood","","Chick","Drain","Burned","no","163.202_214698","","","","","","","","","",NA,NA,"7/26/2022 18:26","gamebird.crew","7/26/2022 18:26","gamebird.crew",-78.02202129,34.03794933,7,26,2022,NA,NA,"26_7_2022","26_7",207,30,1,0.648458421230316,0.0632911399006844,0.126582279801369,0.468354433774948,0.329113930463791,0,50.6032333374023,19.2540264129639,11.5788145065308,0,7.22620725631714,233.860214233398,"6/23/2022 0:00","FC",NA,225086,"No","Unknown","Chick",NA,16,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.197,"16",626,43.1,21.8,"Large"
"164.197_225086",18444,"b977f78c-bf8f-41c9-b09a-0b0f55ea529d","8/5/2022","2:48:44 AM","Josh McLellan","Alive & Active","","Chick","Planted Pine","Burned","","","","","","","","","","","",NA,NA,"8/5/2022 14:49","gamebird.crew","8/5/2022 14:49","gamebird.crew",-78.02091186,34.04013528,8,5,2022,NA,NA,"5_8_2022","5_8",217,32,1,0.542074680328369,0.0379746817052364,0.493670880794525,0.278481006622314,0.177215188741684,0,28.1177959442139,17.0223007202148,2.74048137664795,0,18.5679225921631,233.121948242188,"6/23/2022 0:00","FC",NA,225086,"No","Unknown","Chick",NA,16,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.197,"16",626,43.1,21.8,"Large"
"164.197_225086",13559,"b5384760-2780-450f-b239-e775ef4dc087","7/3/2022","2:18:05 AM","Olivia Bradberry","Alive & Active","","Chick","Fallow Field","Unburned","yes","163.202_214698","","","","","","","","","",NA,NA,"7/3/2022 14:20","gamebird.crew","7/3/2022 14:20","gamebird.crew",-78.02012921,34.04122006,7,3,2022,NA,NA,"3_7_2022","3_7",184,27,1,0.432462185621262,0.189873412251472,0.367088615894318,0.0126582281664014,0.430379748344421,0,15.9721689224243,20.60426902771,12.9102125167847,28.7573890686035,0,206.656005859375,"6/23/2022 0:00","FC",NA,225086,"No","Unknown","Chick",NA,16,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.197,"16",626,43.1,21.8,"Large"
"164.197_225086",18122,"80d4f55b-c371-4148-a283-80000aee954e","8/2/2022","8:11:38 AM","Josh McLellan","Suspected Fate - DNH","","Chick","Planted Pine","Unburned","no","","","","","","","","","","",NA,NA,"8/2/2022 20:12","gamebird.crew","8/2/2022 20:12","gamebird.crew",-78.02302312,34.03880489,8,2,2022,NA,NA,"2_8_2022","2_8",215,31,0,0.478478610515594,0,0.708860754966736,0,0.291139245033264,0,2.4505500793457,52.7287139892578,0,45.3386459350586,3.35498523712158,187.097396850586,"6/23/2022 0:00","FC",NA,225086,"No","Unknown","Chick",NA,16,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.197,"16",626,43.1,21.8,"Large"
"164.197_225086",17214,"2e525c06-e2ed-4d63-acc4-2654102f1969","7/26/2022","6:25:25 AM","Autumn Randall","Brood","","Chick","Drain","Burned","no","163.202_214698","","","","","","","","","",NA,NA,"7/26/2022 18:25","gamebird.crew","7/26/2022 18:25","gamebird.crew",-78.02209481,34.03794483,7,26,2022,NA,NA,"26_7_2022","26_7",207,30,1,0.648458421230316,0.0632911399006844,0.126582279801369,0.468354433774948,0.329113930463791,0,50.6032333374023,19.2540264129639,11.5788145065308,0,7.22620725631714,233.860214233398,"6/23/2022 0:00","FC",NA,225086,"No","Unknown","Chick",NA,16,"Good","","Right","None","","",NA,"VHF-Suture","AWE","",164.197,"16",626,43.1,21.8,"Large"
